Name,BlockId,Col,Row,Name1,Name2,Drug1,Drug2,sd,Replicate,Value,Fa,Fu,FaFu,Drug,DrugNum,Average,Dist,Inflection,Neighbor,MedianEffect,count,min,max,Experiment
UNC-1999_2,91,10,4,CPI-1205_1,UNC-1999_2,0,2.5,NA,1,0.99,0.01,0.99,0.0101010101010101,2.5,2,0.99,0.49,8,1,TRUE,5,1.25,20,KG1_ASSAY_ID_9401
UNC-1999_2,91,10,3,CPI-1205_1,UNC-1999_2,0,5,NA,1,0.672685193535255,0.327314806464745,0.672685193535255,0.486579472255904,5,2,0.672685193535255,0.172685193535255,8,0,TRUE,5,1.25,20,KG1_ASSAY_ID_9401
UNC-1999_2,91,10,2,CPI-1205_1,UNC-1999_2,0,10,NA,1,0.99,0.01,0.99,0.0101010101010101,10,2,0.99,0.49,8,-1,TRUE,5,1.25,20,KG1_ASSAY_ID_9401
UNC-1999_2,91,10,1,CPI-1205_1,UNC-1999_2,0,20,NA,1,0.160352670085986,0.839647329914014,0.160352670085986,5.23625412326325,20,2,0.160352670085986,0.339647329914014,8,-2,TRUE,5,1.25,20,KG1_ASSAY_ID_9401
CPI-1205_1,92,10,10,CPI-1205_1,EED-226_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.15625,1,0.9999,0.4999,6,5,FALSE,5,0.3125,5,KG1_ASSAY_ID_9401
CPI-1205_1,92,7,10,CPI-1205_1,EED-226_2,0.3125,0,NA,1,0.99,0.01,0.99,0.0101010101010101,0.3125,1,0.99,0.49,6,2,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
CPI-1205_1,92,6,10,CPI-1205_1,EED-226_2,0.625,0,NA,1,0.99,0.01,0.99,0.0101010101010101,0.625,1,0.99,0.49,6,1,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
CPI-1205_1,92,5,10,CPI-1205_1,EED-226_2,1.25,0,NA,1,0.99,0.01,0.99,0.0101010101010101,1.25,1,0.99,0.49,6,0,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
CPI-1205_1,92,4,10,CPI-1205_1,EED-226_2,2.5,0,NA,1,0.99,0.01,0.99,0.0101010101010101,2.5,1,0.99,0.49,6,-1,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
CPI-1205_1,92,3,10,CPI-1205_1,EED-226_2,5,0,NA,1,0.99,0.01,0.99,0.0101010101010101,5,1,0.99,0.49,6,-2,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
EED-226_2,92,10,10,CPI-1205_1,EED-226_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0390625,2,0.9999,0.4999,4,3,FALSE,5,0.078125,1.25,KG1_ASSAY_ID_9401
EED-226_2,92,10,9,CPI-1205_1,EED-226_2,0,0.078125,NA,1,0.220470340518236,0.779529659481764,0.220470340518236,3.53575749758179,0.078125,2,0.220470340518236,0.279529659481764,4,2,TRUE,5,0.078125,1.25,KG1_ASSAY_ID_9401
EED-226_2,92,10,8,CPI-1205_1,EED-226_2,0,0.15625,NA,1,0.99,0.01,0.99,0.0101010101010101,0.15625,2,0.99,0.49,4,1,TRUE,5,0.078125,1.25,KG1_ASSAY_ID_9401
EED-226_2,92,10,7,CPI-1205_1,EED-226_2,0,0.3125,NA,1,0.613069328982478,0.386930671017522,0.613069328982478,0.631136892233246,0.3125,2,0.613069328982478,0.113069328982478,4,0,TRUE,5,0.078125,1.25,KG1_ASSAY_ID_9401
EED-226_2,92,10,6,CPI-1205_1,EED-226_2,0,0.625,NA,1,0.99,0.01,0.99,0.0101010101010101,0.625,2,0.99,0.49,4,-1,TRUE,5,0.078125,1.25,KG1_ASSAY_ID_9401
EED-226_2,92,10,5,CPI-1205_1,EED-226_2,0,1.25,NA,1,0.99,0.01,0.99,0.0101010101010101,1.25,2,0.99,0.49,4,-2,TRUE,5,0.078125,1.25,KG1_ASSAY_ID_9401
CPI-1205_1,93,10,10,CPI-1205_1,Panobinostat_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.625,1,0.9999,0.4999,10,9,NA,5,1.25,20,KG1_ASSAY_ID_9401
CPI-1205_1,93,5,10,CPI-1205_1,Panobinostat_2,1.25,0,NA,1,0.99,0.01,0.99,0.0101010101010101,1.25,1,0.99,0.49,10,4,TRUE,5,1.25,20,KG1_ASSAY_ID_9401
CPI-1205_1,93,4,10,CPI-1205_1,Panobinostat_2,2.5,0,NA,1,0.99,0.01,0.99,0.0101010101010101,2.5,1,0.99,0.49,10,3,TRUE,5,1.25,20,KG1_ASSAY_ID_9401
CPI-1205_1,93,3,10,CPI-1205_1,Panobinostat_2,5,0,NA,1,0.854604742472847,0.145395257527153,0.854604742472847,0.170131582825581,5,1,0.854604742472847,0.354604742472847,10,2,TRUE,5,1.25,20,KG1_ASSAY_ID_9401
CPI-1205_1,93,2,10,CPI-1205_1,Panobinostat_2,10,0,NA,1,0.99,0.01,0.99,0.0101010101010101,10,1,0.99,0.49,10,1,TRUE,5,1.25,20,KG1_ASSAY_ID_9401
CPI-1205_1,93,1,10,CPI-1205_1,Panobinostat_2,20,0,NA,1,0.839440805405477,0.160559194594523,0.839440805405477,0.191269227753311,20,1,0.839440805405477,0.339440805405477,10,0,TRUE,5,1.25,20,KG1_ASSAY_ID_9401
Panobinostat_2,93,10,10,CPI-1205_1,Panobinostat_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.015625,2,0.9999,0.4999,6,5,FALSE,5,0.03125,0.5,KG1_ASSAY_ID_9401
Panobinostat_2,93,10,7,CPI-1205_1,Panobinostat_2,0,0.03125,NA,1,0.937152279561608,0.0628477204383917,0.937152279561608,0.0670624420481497,0.03125,2,0.937152279561608,0.437152279561608,6,2,TRUE,5,0.03125,0.5,KG1_ASSAY_ID_9401
Panobinostat_2,93,10,6,CPI-1205_1,Panobinostat_2,0,0.0625,NA,1,0.926968562105717,0.0730314378942833,0.926968562105717,0.0787852370401688,0.0625,2,0.926968562105717,0.426968562105717,6,1,TRUE,5,0.03125,0.5,KG1_ASSAY_ID_9401
Panobinostat_2,93,10,5,CPI-1205_1,Panobinostat_2,0,0.125,NA,1,0.509792892970085,0.490207107029915,0.509792892970085,0.961580896457655,0.125,2,0.509792892970085,0.00979289297008457,6,0,TRUE,5,0.03125,0.5,KG1_ASSAY_ID_9401
Panobinostat_2,93,10,4,CPI-1205_1,Panobinostat_2,0,0.25,NA,1,0.100401642554199,0.899598357445801,0.100401642554199,8.95999641599668,0.25,2,0.100401642554199,0.399598357445801,6,-1,TRUE,5,0.03125,0.5,KG1_ASSAY_ID_9401
Panobinostat_2,93,10,3,CPI-1205_1,Panobinostat_2,0,0.5,NA,1,0.0352189447979524,0.964781055202048,0.0352189447979524,27.3938092335503,0.5,2,0.0352189447979524,0.464781055202048,6,-2,TRUE,5,0.03125,0.5,KG1_ASSAY_ID_9401
CPI-1205_1,94,10,10,CPI-1205_1,Navitoclax (ABT-263)_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0390625,1,0.9999,0.4999,3,2,TRUE,5,0.078125,0.625,KG1_ASSAY_ID_9401
CPI-1205_1,94,9,10,CPI-1205_1,Navitoclax (ABT-263)_2,0.078125,0,NA,1,0.99,0.01,0.99,0.0101010101010101,0.078125,1,0.99,0.49,3,1,TRUE,5,0.078125,0.625,KG1_ASSAY_ID_9401
CPI-1205_1,94,8,10,CPI-1205_1,Navitoclax (ABT-263)_2,0.15625,0,NA,1,0.977493528517033,0.022506471482967,0.977493528517033,0.0230246756897837,0.15625,1,0.977493528517033,0.477493528517033,3,0,TRUE,5,0.078125,0.625,KG1_ASSAY_ID_9401
CPI-1205_1,94,7,10,CPI-1205_1,Navitoclax (ABT-263)_2,0.3125,0,NA,1,0.99,0.01,0.99,0.0101010101010101,0.3125,1,0.99,0.49,3,-1,TRUE,5,0.078125,0.625,KG1_ASSAY_ID_9401
CPI-1205_1,94,6,10,CPI-1205_1,Navitoclax (ABT-263)_2,0.625,0,NA,1,0.99,0.01,0.99,0.0101010101010101,0.625,1,0.99,0.49,3,-2,TRUE,5,0.078125,0.625,KG1_ASSAY_ID_9401
Navitoclax (ABT-263)_2,94,10,10,CPI-1205_1,Navitoclax (ABT-263)_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.078125,2,0.9999,0.4999,7,6,FALSE,5,0.15625,2.5,KG1_ASSAY_ID_9401
Navitoclax (ABT-263)_2,94,10,6,CPI-1205_1,Navitoclax (ABT-263)_2,0,0.15625,NA,1,0.99,0.01,0.99,0.0101010101010101,0.15625,2,0.99,0.49,7,2,TRUE,5,0.15625,2.5,KG1_ASSAY_ID_9401
Navitoclax (ABT-263)_2,94,10,5,CPI-1205_1,Navitoclax (ABT-263)_2,0,0.3125,NA,1,0.752282103796448,0.247717896203552,0.752282103796448,0.329288567351828,0.3125,2,0.752282103796448,0.252282103796448,7,1,TRUE,5,0.15625,2.5,KG1_ASSAY_ID_9401
Navitoclax (ABT-263)_2,94,10,4,CPI-1205_1,Navitoclax (ABT-263)_2,0,0.625,NA,1,0.41143337411629,0.58856662588371,0.41143337411629,1.4305271835273,0.625,2,0.41143337411629,0.0885666258837099,7,0,TRUE,5,0.15625,2.5,KG1_ASSAY_ID_9401
Navitoclax (ABT-263)_2,94,10,3,CPI-1205_1,Navitoclax (ABT-263)_2,0,1.25,NA,1,0.171658961676411,0.828341038323589,0.171658961676411,4.82550418710482,1.25,2,0.171658961676411,0.328341038323589,7,-1,TRUE,5,0.15625,2.5,KG1_ASSAY_ID_9401
Navitoclax (ABT-263)_2,94,10,2,CPI-1205_1,Navitoclax (ABT-263)_2,0,2.5,NA,1,0.120327161737412,0.879672838262588,0.120327161737412,7.31067554125715,2.5,2,0.120327161737412,0.379672838262588,7,-2,TRUE,5,0.15625,2.5,KG1_ASSAY_ID_9401
CPI-1205_1,95,10,10,CPI-1205_1,PTC-691_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0390625,1,0.9999,0.4999,2,1,TRUE,5,0.078125,0.625,KG1_ASSAY_ID_9401
CPI-1205_1,95,9,10,CPI-1205_1,PTC-691_2,0.078125,0,NA,1,0.959415321363764,0.0405846786362364,0.959415321363764,0.0423014702105728,0.078125,1,0.959415321363764,0.459415321363764,2,0,TRUE,5,0.078125,0.625,KG1_ASSAY_ID_9401
CPI-1205_1,95,8,10,CPI-1205_1,PTC-691_2,0.15625,0,NA,1,0.976840053767369,0.0231599462326305,0.976840053767369,0.0237090464741999,0.15625,1,0.976840053767369,0.476840053767369,2,-1,TRUE,5,0.078125,0.625,KG1_ASSAY_ID_9401
CPI-1205_1,95,7,10,CPI-1205_1,PTC-691_2,0.3125,0,NA,1,0.99,0.01,0.99,0.0101010101010101,0.3125,1,0.99,0.49,2,-2,TRUE,5,0.078125,0.625,KG1_ASSAY_ID_9401
CPI-1205_1,95,6,10,CPI-1205_1,PTC-691_2,0.625,0,NA,1,0.99,0.01,0.99,0.0101010101010101,0.625,1,0.99,0.49,2,-3,TRUE,5,0.078125,0.625,KG1_ASSAY_ID_9401
PTC-691_2,95,10,10,CPI-1205_1,PTC-691_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.15625,2,0.9999,0.4999,10,9,NA,5,0.3125,5,KG1_ASSAY_ID_9401
PTC-691_2,95,10,5,CPI-1205_1,PTC-691_2,0,0.3125,NA,1,0.236564962208872,0.763435037791128,0.236564962208872,3.22716868408037,0.3125,2,0.236564962208872,0.263435037791128,10,4,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
PTC-691_2,95,10,4,CPI-1205_1,PTC-691_2,0,0.625,NA,1,0.0759629938697935,0.924037006130206,0.0759629938697935,12.1643047365152,0.625,2,0.0759629938697935,0.424037006130206,10,3,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
PTC-691_2,95,10,3,CPI-1205_1,PTC-691_2,0,1.25,NA,1,0.0886056795910409,0.911394320408959,0.0886056795910409,10.2859582434839,1.25,2,0.0886056795910409,0.411394320408959,10,2,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
PTC-691_2,95,10,2,CPI-1205_1,PTC-691_2,0,2.5,NA,1,0.207238497013089,0.792761502986911,0.207238497013089,3.82535829207852,2.5,2,0.207238497013089,0.292761502986911,10,1,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
PTC-691_2,95,10,1,CPI-1205_1,PTC-691_2,0,5,NA,1,0.292078484155991,0.707921515844009,0.292078484155991,2.42373729749271,5,2,0.292078484155991,0.207921515844009,10,0,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
CPI-1205_1,96,10,10,CPI-1205_1,WEHI-539_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.15625,1,0.9999,0.4999,6,5,FALSE,5,0.3125,5,KG1_ASSAY_ID_9401
CPI-1205_1,96,7,10,CPI-1205_1,WEHI-539_2,0.3125,0,NA,1,0.99,0.01,0.99,0.0101010101010101,0.3125,1,0.99,0.49,6,2,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
CPI-1205_1,96,6,10,CPI-1205_1,WEHI-539_2,0.625,0,NA,1,0.99,0.01,0.99,0.0101010101010101,0.625,1,0.99,0.49,6,1,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
CPI-1205_1,96,5,10,CPI-1205_1,WEHI-539_2,1.25,0,NA,1,0.99,0.01,0.99,0.0101010101010101,1.25,1,0.99,0.49,6,0,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
CPI-1205_1,96,4,10,CPI-1205_1,WEHI-539_2,2.5,0,NA,1,0.99,0.01,0.99,0.0101010101010101,2.5,1,0.99,0.49,6,-1,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
CPI-1205_1,96,3,10,CPI-1205_1,WEHI-539_2,5,0,NA,1,0.99,0.01,0.99,0.0101010101010101,5,1,0.99,0.49,6,-2,TRUE,5,0.3125,5,KG1_ASSAY_ID_9401
WEHI-539_2,96,10,10,CPI-1205_1,WEHI-539_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0390625,2,0.9999,0.4999,5.875,4.875,FALSE,5,0.078125,1.25,KG1_ASSAY_ID_9401
WEHI-539_2,96,10,7,CPI-1205_1,WEHI-539_2,0,0.078125,NA,1,0.99,0.01,0.99,0.0101010101010101,0.078125,2,0.99,0.49,5.875,1.875,TRUE,5,0.078125,1.25,KG1_ASSAY_ID_9401
WEHI-539_2,96,10,6,CPI-1205_1,WEHI-539_2,0,0.15625,NA,1,0.99,0.01,0.99,0.0101010101010101,0.15625,2,0.99,0.49,5.875,0.875,TRUE,5,0.078125,1.25,KG1_ASSAY_ID_9401
WEHI-539_2,96,10,5,CPI-1205_1,WEHI-539_2,0,0.3125,NA,1,0.99,0.01,0.99,0.0101010101010101,0.3125,2,0.99,0.49,5.875,-0.125,TRUE,5,0.078125,1.25,KG1_ASSAY_ID_9401
WEHI-539_2,96,10,4,CPI-1205_1,WEHI-539_2,0,0.625,NA,1,0.0099,0.9901,0.0099,100.010101010101,0.625,2,0.0099,0.4901,5.875,-1.125,TRUE,5,0.078125,1.25,KG1_ASSAY_ID_9401
WEHI-539_2,96,10,3,CPI-1205_1,WEHI-539_2,0,1.25,NA,1,0.99,0.01,0.99,0.0101010101010101,1.25,2,0.99,0.49,5.875,-2.125,TRUE,5,0.078125,1.25,KG1_ASSAY_ID_9401
A-485_2,1,10,10,Tazemetostat_1,A-485_2,0,0,9.50256369413917,3,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.234375,2,0.9999,0.4999,6,5,FALSE,5,0.46875,7.5,MA9F3_ASSAY_ID_10945
A-485_2,1,10,7,Tazemetostat_1,A-485_2,0,0.46875,8.39513820938097,3,0.820766595620739,0.179233404379261,0.820766595620739,0.218373171295682,0.46875,2,0.820766595620739,0.320766595620739,6,2,TRUE,5,0.46875,7.5,MA9F3_ASSAY_ID_10945
A-485_2,1,10,6,Tazemetostat_1,A-485_2,0,0.9375,18.3531975885966,3,0.615881781995895,0.384118218004105,0.615881781995895,0.623688229191143,0.9375,2,0.615881781995895,0.115881781995895,6,1,TRUE,5,0.46875,7.5,MA9F3_ASSAY_ID_10945
A-485_2,1,10,5,Tazemetostat_1,A-485_2,0,1.875,5.51268485155757,3,0.419301331683811,0.580698668316189,0.419301331683811,1.38491968528754,1.875,2,0.419301331683811,0.0806986683161886,6,0,TRUE,5,0.46875,7.5,MA9F3_ASSAY_ID_10945
A-485_2,1,10,4,Tazemetostat_1,A-485_2,0,3.75,7.95612517939914,3,0.260122037239471,0.739877962760529,0.260122037239471,2.8443494085024,3.75,2,0.260122037239471,0.239877962760529,6,-1,TRUE,5,0.46875,7.5,MA9F3_ASSAY_ID_10945
A-485_2,1,10,3,Tazemetostat_1,A-485_2,0,7.5,3.2926927767293,3,0.119437574824372,0.880562425175628,0.119437574824372,7.37257455595909,7.5,2,0.119437574824372,0.380562425175628,6,-2,TRUE,5,0.46875,7.5,MA9F3_ASSAY_ID_10945
Tazemetostat_1,1,10,10,Tazemetostat_1,A-485_2,0,0,9.50256369413917,3,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.625,1,0.9999,0.4999,10,9,NA,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,1,5,10,Tazemetostat_1,A-485_2,1.25,0,3.02674311170164,3,0.99,0.01,0.99,0.0101010101010101,1.25,1,0.99,0.49,10,4,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,1,4,10,Tazemetostat_1,A-485_2,2.5,0,1.96538829134228,3,0.99,0.01,0.99,0.0101010101010101,2.5,1,0.99,0.49,10,3,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,1,3,10,Tazemetostat_1,A-485_2,5,0,1.70803180779321,3,0.99,0.01,0.99,0.0101010101010101,5,1,0.99,0.49,10,2,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,1,2,10,Tazemetostat_1,A-485_2,10,0,2.76308411474539,3,0.99,0.01,0.99,0.0101010101010101,10,1,0.99,0.49,10,1,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,1,1,10,Tazemetostat_1,A-485_2,20,0,6.73974102970086,3,0.803765710233616,0.196234289766384,0.803765710233616,0.24414364443259,20,1,0.803765710233616,0.303765710233616,10,0,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,2,10,10,Tazemetostat_1,Vincristine sulfate_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.625,1,0.9999,0.4999,10,9,NA,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,2,5,10,Tazemetostat_1,Vincristine sulfate_2,1.25,0,NA,1,0.99,0.01,0.99,0.0101010101010101,1.25,1,0.99,0.49,10,4,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,2,4,10,Tazemetostat_1,Vincristine sulfate_2,2.5,0,NA,1,0.99,0.01,0.99,0.0101010101010101,2.5,1,0.99,0.49,10,3,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,2,3,10,Tazemetostat_1,Vincristine sulfate_2,5,0,NA,1,0.99,0.01,0.99,0.0101010101010101,5,1,0.99,0.49,10,2,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,2,2,10,Tazemetostat_1,Vincristine sulfate_2,10,0,NA,1,0.940136171579563,0.0598638284204366,0.940136171579563,0.063675699574304,10,1,0.940136171579563,0.440136171579563,10,1,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,2,1,10,Tazemetostat_1,Vincristine sulfate_2,20,0,NA,1,0.712056183323464,0.287943816676536,0.712056183323464,0.404383563292129,20,1,0.712056183323464,0.212056183323464,10,0,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Vincristine sulfate_2,2,10,10,Tazemetostat_1,Vincristine sulfate_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0097655,2,0.9999,0.4999,2,1,TRUE,5,0.019531,0.15625,MA9F3_ASSAY_ID_10945
Vincristine sulfate_2,2,10,9,Tazemetostat_1,Vincristine sulfate_2,0,0.019531,NA,1,0.173564137462976,0.826435862537024,0.173564137462976,4.76155889469572,0.019531,2,0.173564137462976,0.326435862537024,2,0,TRUE,5,0.019531,0.15625,MA9F3_ASSAY_ID_10945
Vincristine sulfate_2,2,10,8,Tazemetostat_1,Vincristine sulfate_2,0,0.039062,NA,1,0.0300823644706342,0.969917635529366,0.0300823644706342,32.2420678227,0.039062,2,0.0300823644706342,0.469917635529366,2,-1,TRUE,5,0.019531,0.15625,MA9F3_ASSAY_ID_10945
Vincristine sulfate_2,2,10,7,Tazemetostat_1,Vincristine sulfate_2,0,0.078125,NA,1,0.0253850470059744,0.974614952994026,0.0253850470059744,38.3932695797115,0.078125,2,0.0253850470059744,0.474614952994026,2,-2,TRUE,5,0.019531,0.15625,MA9F3_ASSAY_ID_10945
Vincristine sulfate_2,2,10,6,Tazemetostat_1,Vincristine sulfate_2,0,0.15625,NA,1,0.0298977212697723,0.970102278730228,0.0298977212697723,32.4473651345141,0.15625,2,0.0298977212697723,0.470102278730228,2,-3,TRUE,5,0.019531,0.15625,MA9F3_ASSAY_ID_10945
Tazemetostat_1,3,10,10,Tazemetostat_1,Topotecan hydrochloride_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.625,1,0.9999,0.4999,10,9,NA,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,3,5,10,Tazemetostat_1,Topotecan hydrochloride_2,1.25,0,NA,1,0.935823282937791,0.0641767170622094,0.935823282937791,0.0685778161671102,1.25,1,0.935823282937791,0.435823282937791,10,4,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,3,4,10,Tazemetostat_1,Topotecan hydrochloride_2,2.5,0,NA,1,0.936097288528122,0.0639027114718776,0.936097288528122,0.0682650321232694,2.5,1,0.936097288528122,0.436097288528122,10,3,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,3,3,10,Tazemetostat_1,Topotecan hydrochloride_2,5,0,NA,1,0.918468460984168,0.0815315390158319,0.918468460984168,0.0887690132859524,5,1,0.918468460984168,0.418468460984168,10,2,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,3,2,10,Tazemetostat_1,Topotecan hydrochloride_2,10,0,NA,1,0.988402150442212,0.0115978495577876,0.988402150442212,0.0117339380054958,10,1,0.988402150442212,0.488402150442212,10,1,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,3,1,10,Tazemetostat_1,Topotecan hydrochloride_2,20,0,NA,1,0.740412083259198,0.259587916740802,0.740412083259198,0.350599244137305,20,1,0.740412083259198,0.240412083259198,10,0,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Topotecan hydrochloride_2,3,10,10,Tazemetostat_1,Topotecan hydrochloride_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.019531,2,0.9999,0.4999,2,1,TRUE,5,0.039062,0.3125,MA9F3_ASSAY_ID_10945
Topotecan hydrochloride_2,3,10,9,Tazemetostat_1,Topotecan hydrochloride_2,0,0.039062,NA,1,0.329958508422217,0.670041491577783,0.329958508422217,2.03068408443765,0.039062,2,0.329958508422217,0.170041491577783,2,0,TRUE,5,0.039062,0.3125,MA9F3_ASSAY_ID_10945
Topotecan hydrochloride_2,3,10,8,Tazemetostat_1,Topotecan hydrochloride_2,0,0.078125,NA,1,0.0615682596031112,0.938431740396889,0.0615682596031112,15.242135256808,0.078125,2,0.0615682596031112,0.438431740396889,2,-1,TRUE,5,0.039062,0.3125,MA9F3_ASSAY_ID_10945
Topotecan hydrochloride_2,3,10,7,Tazemetostat_1,Topotecan hydrochloride_2,0,0.15625,NA,1,0.0327215406051036,0.967278459394896,0.0327215406051036,29.5609082429337,0.15625,2,0.0327215406051036,0.467278459394896,2,-2,TRUE,5,0.039062,0.3125,MA9F3_ASSAY_ID_10945
Topotecan hydrochloride_2,3,10,6,Tazemetostat_1,Topotecan hydrochloride_2,0,0.3125,NA,1,0.0208625032992562,0.979137496700744,0.0208625032992562,46.9328863682266,0.3125,2,0.0208625032992562,0.479137496700744,2,-3,TRUE,5,0.039062,0.3125,MA9F3_ASSAY_ID_10945
Doxorubicin_2,4,10,10,Tazemetostat_1,Doxorubicin_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.0390625,2,0.9999,0.4999,2,1,TRUE,5,0.078125,0.625,MA9F3_ASSAY_ID_10945
Doxorubicin_2,4,10,9,Tazemetostat_1,Doxorubicin_2,0,0.078125,NA,1,0.189317476563829,0.810682523436171,0.189317476563829,4.28213252231283,0.078125,2,0.189317476563829,0.310682523436171,2,0,TRUE,5,0.078125,0.625,MA9F3_ASSAY_ID_10945
Doxorubicin_2,4,10,8,Tazemetostat_1,Doxorubicin_2,0,0.15625,NA,1,0.0861658693498443,0.913834130650156,0.0861658693498443,10.6055232488849,0.15625,2,0.0861658693498443,0.413834130650156,2,-1,TRUE,5,0.078125,0.625,MA9F3_ASSAY_ID_10945
Doxorubicin_2,4,10,7,Tazemetostat_1,Doxorubicin_2,0,0.3125,NA,1,0.0574362454775397,0.94256375452246,0.0574362454775397,16.4106087834562,0.3125,2,0.0574362454775397,0.44256375452246,2,-2,TRUE,5,0.078125,0.625,MA9F3_ASSAY_ID_10945
Doxorubicin_2,4,10,6,Tazemetostat_1,Doxorubicin_2,0,0.625,NA,1,0.0441236501648025,0.955876349835198,0.0441236501648025,21.6635828238368,0.625,2,0.0441236501648025,0.455876349835197,2,-3,TRUE,5,0.078125,0.625,MA9F3_ASSAY_ID_10945
Tazemetostat_1,4,10,10,Tazemetostat_1,Doxorubicin_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.625,1,0.9999,0.4999,10,9,NA,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,4,5,10,Tazemetostat_1,Doxorubicin_2,1.25,0,NA,1,0.99,0.01,0.99,0.0101010101010101,1.25,1,0.99,0.49,10,4,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,4,4,10,Tazemetostat_1,Doxorubicin_2,2.5,0,NA,1,0.99,0.01,0.99,0.0101010101010101,2.5,1,0.99,0.49,10,3,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,4,3,10,Tazemetostat_1,Doxorubicin_2,5,0,NA,1,0.921897045769755,0.0781029542302455,0.921897045769755,0.0847198226620111,5,1,0.921897045769755,0.421897045769755,10,2,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,4,2,10,Tazemetostat_1,Doxorubicin_2,10,0,NA,1,0.99,0.01,0.99,0.0101010101010101,10,1,0.99,0.49,10,1,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
Tazemetostat_1,4,1,10,Tazemetostat_1,Doxorubicin_2,20,0,NA,1,0.882802823478,0.117197176522,0.882802823478,0.132755778986156,20,1,0.882802823478,0.382802823478,10,0,TRUE,5,1.25,20,MA9F3_ASSAY_ID_10945
JQ1_2,5,10,10,Tazemetostat_1,JQ1_2,0,0,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,0.078125,2,0.9999,0.4999,7,6,FALSE,5,0.15625,2.5,MA9F3_ASSAY_ID_10945
