Name1,Name2,BlockId,Col,Row,Drug1,Drug2,sd,Replicate,Value,Fa,Fu,FaFu,Name,Drug,DrugNum,min1,max1,min2,max2,Experiment
Vincristine sulfate_1,PTC-691_2,5,10,2,0.078125,2.5,NA,1,0.127568797269037,0.872431202730963,0.127568797269037,6.8389074868445,PTC-691_2,2.5,2,0.15625,2.5,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,5,10,1,0.078125,5,NA,1,0.287177043882932,0.712822956117068,0.287177043882932,2.48217248314476,PTC-691_2,5,2,0.15625,2.5,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,5,10,10,0.078125,0.15625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Vincristine sulfate_1,0,1,0.15625,2.5,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,5,8,10,0.15625,0.15625,NA,1,0.942174913837896,0.0578250861621037,0.942174913837896,0.0613740456393139,Vincristine sulfate_1,0.15625,1,0.15625,2.5,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,5,7,10,0.3125,0.15625,NA,1,0.830836270733344,0.169163729266656,0.830836270733344,0.203606577162721,Vincristine sulfate_1,0.3125,1,0.15625,2.5,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,5,6,10,0.625,0.15625,NA,1,0.256199777592674,0.743800222407326,0.256199777592674,2.90320401288512,Vincristine sulfate_1,0.625,1,0.15625,2.5,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,5,5,10,1.25,0.15625,NA,1,0.0512775022364153,0.948722497763585,0.0512775022364153,18.5017299280588,Vincristine sulfate_1,1.25,1,0.15625,2.5,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,5,4,10,2.5,0.15625,NA,1,0.0341298390093394,0.965870160990661,0.0341298390093394,28.2998745094097,Vincristine sulfate_1,2.5,1,0.15625,2.5,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,6,10,10,0.0390625,0.0097655,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Vincristine sulfate_1,0,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,6,9,10,0.078125,0.0097655,NA,1,0.861531637100206,0.138468362899794,0.861531637100206,0.160723480063784,Vincristine sulfate_1,0.078125,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,6,8,10,0.15625,0.0097655,NA,1,0.878618570765302,0.121381429234698,0.878618570765302,0.138150311492929,Vincristine sulfate_1,0.15625,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,6,7,10,0.3125,0.0097655,NA,1,0.578639635725627,0.421360364274373,0.578639635725627,0.728191327139175,Vincristine sulfate_1,0.3125,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,6,6,10,0.625,0.0097655,NA,1,0.251907554180006,0.748092445819994,0.251907554180006,2.96971025047319,Vincristine sulfate_1,0.625,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,6,5,10,1.25,0.0097655,NA,1,0.10431296138541,0.89568703861459,0.10431296138541,8.58653638741264,Vincristine sulfate_1,1.25,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,6,10,10,0.0390625,0.0097655,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,WEHI-539_2,0,2,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,6,10,9,0.0390625,0.019531,NA,1,0.806994081421701,0.193005918578299,0.806994081421701,0.239166461095075,WEHI-539_2,0.019531,2,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,6,10,8,0.0390625,0.039062,NA,1,0.794451374347068,0.205548625652932,0.794451374347068,0.258730278894495,WEHI-539_2,0.039062,2,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,6,10,7,0.0390625,0.078125,NA,1,0.920208204866872,0.0797917951331276,0.920208204866872,0.0867105886593037,WEHI-539_2,0.078125,2,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,6,10,6,0.0390625,0.15625,NA,1,0.976360592624821,0.0236394073751791,0.976360592624821,0.0242117590096786,WEHI-539_2,0.15625,2,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,10,10,0.0390625,0.15625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,S63845_2,0,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,10,5,0.0390625,0.3125,NA,1,0.99,0.01,0.99,0.0101010101010101,S63845_2,0.3125,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,10,4,0.0390625,0.625,NA,1,0.99,0.01,0.99,0.0101010101010101,S63845_2,0.625,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,10,3,0.0390625,1.25,NA,1,0.99,0.01,0.99,0.0101010101010101,S63845_2,1.25,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,10,2,0.0390625,2.5,NA,1,0.957775694080108,0.0422243059198921,0.957775694080108,0.044085798147599,S63845_2,2.5,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,10,1,0.0390625,5,NA,1,0.802528596189968,0.197471403810032,0.802528596189968,0.246061516994577,S63845_2,5,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,10,10,0.0390625,0.15625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Vincristine sulfate_1,0,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,7,10,0.078125,0.15625,NA,1,0.977774601816023,0.0222253981839765,0.977774601816023,0.0227305947021913,Vincristine sulfate_1,0.078125,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,6,10,0.15625,0.15625,NA,1,0.811968069667519,0.188031930332481,0.811968069667519,0.231575522926012,Vincristine sulfate_1,0.15625,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,5,10,0.3125,0.15625,NA,1,0.594430407660071,0.405569592339929,0.594430407660071,0.682282714870564,Vincristine sulfate_1,0.3125,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,4,10,0.625,0.15625,NA,1,0.158526709412477,0.841473290587523,0.158526709412477,5.30808526655316,Vincristine sulfate_1,0.625,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,S63845_2,7,3,10,1.25,0.15625,NA,1,0.105925969154155,0.894074030845845,0.105925969154155,8.44055558788127,Vincristine sulfate_1,1.25,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,10,10,0.0390625,0.15625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Venetoclax (ABT-199)_2,0,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,10,5,0.0390625,0.3125,NA,1,0.605912487920572,0.394087512079428,0.605912487920572,0.650403350212989,Venetoclax (ABT-199)_2,0.3125,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,10,4,0.0390625,0.625,NA,1,0.527692867907616,0.472307132092384,0.527692867907616,0.89504171994053,Venetoclax (ABT-199)_2,0.625,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,10,3,0.0390625,1.25,NA,1,0.523870084550849,0.476129915449151,0.523870084550849,0.908870213227332,Venetoclax (ABT-199)_2,1.25,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,10,2,0.0390625,2.5,NA,1,0.530361728065479,0.469638271934521,0.530361728065479,0.885505584363244,Venetoclax (ABT-199)_2,2.5,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,10,1,0.0390625,5,NA,1,0.659368395101359,0.340631604898641,0.659368395101359,0.516602869396369,Venetoclax (ABT-199)_2,5,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,10,10,0.0390625,0.15625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Vincristine sulfate_1,0,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,7,10,0.078125,0.15625,NA,1,0.91245684799901,0.0875431520009899,0.91245684799901,0.0959422379183952,Vincristine sulfate_1,0.078125,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,6,10,0.15625,0.15625,NA,1,0.894451045228554,0.105548954771446,0.894451045228554,0.118004171759311,Vincristine sulfate_1,0.15625,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,5,10,0.3125,0.15625,NA,1,0.622780316186328,0.377219683813672,0.622780316186328,0.605702643467641,Vincristine sulfate_1,0.3125,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,4,10,0.625,0.15625,NA,1,0.181819720886344,0.818180279113656,0.181819720886344,4.49995344358218,Vincristine sulfate_1,0.625,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Venetoclax (ABT-199)_2,8,3,10,1.25,0.15625,NA,1,0.142109383221071,0.857890616778929,0.142109383221071,6.0368330178758,Vincristine sulfate_1,1.25,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,10,10,0.0390625,0.625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,UNC-1999_2,0,2,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,10,5,0.0390625,1.25,NA,1,0.99,0.01,0.99,0.0101010101010101,UNC-1999_2,1.25,2,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,10,4,0.0390625,2.5,NA,1,0.99,0.01,0.99,0.0101010101010101,UNC-1999_2,2.5,2,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,10,3,0.0390625,5,NA,1,0.99,0.01,0.99,0.0101010101010101,UNC-1999_2,5,2,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,10,2,0.0390625,10,NA,1,0.740081603925372,0.259918396074628,0.740081603925372,0.351202346735858,UNC-1999_2,10,2,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,10,1,0.0390625,20,NA,1,0.619292567862649,0.380707432137351,0.619292567862649,0.614745682240753,UNC-1999_2,20,2,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,10,10,0.0390625,0.625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Vincristine sulfate_1,0,1,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,7,10,0.078125,0.625,NA,1,0.99,0.01,0.99,0.0101010101010101,Vincristine sulfate_1,0.078125,1,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,6,10,0.15625,0.625,NA,1,0.931472087492274,0.0685279125077256,0.931472087492274,0.0735694750577204,Vincristine sulfate_1,0.15625,1,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,5,10,0.3125,0.625,NA,1,0.566207128845723,0.433792871154277,0.566207128845723,0.766138130472875,Vincristine sulfate_1,0.3125,1,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,4,10,0.625,0.625,NA,1,0.168859969596578,0.831140030403422,0.168859969596578,4.9220666827614,Vincristine sulfate_1,0.625,1,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,UNC-1999_2,9,3,10,1.25,0.625,NA,1,0.0264667236243449,0.973533276375655,0.0264667236243449,36.7832940031976,Vincristine sulfate_1,1.25,1,0.078125,1.25,1.25,20,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,10,10,0.0390625,0.078125,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Navitoclax (ABT-263)_2,0,2,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,10,6,0.0390625,0.15625,NA,1,0.991861650862842,0.00813834913715794,0.991861650862842,0.00820512531165835,Navitoclax (ABT-263)_2,0.15625,2,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,10,5,0.0390625,0.3125,NA,1,0.737669526989155,0.262330473010845,0.737669526989155,0.35562059081058,Navitoclax (ABT-263)_2,0.3125,2,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,10,4,0.0390625,0.625,NA,1,0.389424630039544,0.610575369960456,0.389424630039544,1.56789099317744,Navitoclax (ABT-263)_2,0.625,2,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,10,3,0.0390625,1.25,NA,1,0.217005775166317,0.782994224833683,0.217005775166317,3.60817229050048,Navitoclax (ABT-263)_2,1.25,2,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,10,2,0.0390625,2.5,NA,1,0.0911134563964655,0.908886543603534,0.0911134563964655,9.97532724089251,Navitoclax (ABT-263)_2,2.5,2,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,10,10,0.0390625,0.078125,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Vincristine sulfate_1,0,1,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,7,10,0.078125,0.078125,NA,1,0.976359825498886,0.023640174501114,0.976359825498886,0.0242125637328786,Vincristine sulfate_1,0.078125,1,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,6,10,0.15625,0.078125,NA,1,0.887551457474619,0.112448542525381,0.887551457474619,0.126695237305265,Vincristine sulfate_1,0.15625,1,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,5,10,0.3125,0.078125,NA,1,0.600546492716853,0.399453507283147,0.600546492716853,0.665150012742614,Vincristine sulfate_1,0.3125,1,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,4,10,0.625,0.078125,NA,1,0.254079392117436,0.745920607882564,0.254079392117436,2.9357776782534,Vincristine sulfate_1,0.625,1,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,Navitoclax (ABT-263)_2,10,3,10,1.25,0.078125,NA,1,0.234402452174236,0.765597547825764,0.234402452174236,3.26616697361459,Vincristine sulfate_1,1.25,1,0.078125,1.25,0.15625,2.5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,10,10,0.0390625,0.15625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,PTC-691_2,0,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,10,5,0.0390625,0.3125,NA,1,0.192692161541144,0.807307838458856,0.192692161541144,4.18962469465307,PTC-691_2,0.3125,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,10,4,0.0390625,0.625,NA,1,0.0293962298664197,0.97060377013358,0.0293962298664197,33.0179677647144,PTC-691_2,0.625,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,10,3,0.0390625,1.25,NA,1,0.0780494067481071,0.921950593251893,0.0780494067481071,11.8123971938358,PTC-691_2,1.25,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,10,2,0.0390625,2.5,NA,1,0.0809353139465385,0.919064686053461,0.0809353139465385,11.355546068068,PTC-691_2,2.5,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,10,1,0.0390625,5,NA,1,0.254758077074772,0.745241922925228,0.254758077074772,2.9252926206791,PTC-691_2,5,2,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,10,10,0.0390625,0.15625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Vincristine sulfate_1,0,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,7,10,0.078125,0.15625,NA,1,0.99,0.01,0.99,0.0101010101010101,Vincristine sulfate_1,0.078125,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,6,10,0.15625,0.15625,NA,1,0.97894198695399,0.0210580130460096,0.97894198695399,0.0215109917917938,Vincristine sulfate_1,0.15625,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,5,10,0.3125,0.15625,NA,1,0.647416866331576,0.352583133668424,0.647416866331576,0.544599858304969,Vincristine sulfate_1,0.3125,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,4,10,0.625,0.15625,NA,1,0.165352376314799,0.834647623685201,0.165352376314799,5.04769052787119,Vincristine sulfate_1,0.625,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,PTC-691_2,11,3,10,1.25,0.15625,NA,1,0.0384144216545288,0.961585578345471,0.0384144216545288,25.0318900280022,Vincristine sulfate_1,1.25,1,0.078125,1.25,0.3125,5,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,12,10,10,0.0390625,0.0097655,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Vincristine sulfate_1,0,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,12,7,10,0.078125,0.0097655,NA,1,0.99,0.01,0.99,0.0101010101010101,Vincristine sulfate_1,0.078125,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,12,6,10,0.15625,0.0097655,NA,1,0.921378489376223,0.0786215106237772,0.921378489376223,0.0853303083698039,Vincristine sulfate_1,0.15625,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,12,5,10,0.3125,0.0097655,NA,1,0.715655189057273,0.284344810942727,0.715655189057273,0.397320965865268,Vincristine sulfate_1,0.3125,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,12,4,10,0.625,0.0097655,NA,1,0.212857655907289,0.787142344092711,0.212857655907289,3.69797525363876,Vincristine sulfate_1,0.625,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,12,3,10,1.25,0.0097655,NA,1,0.116218924405813,0.883781075594187,0.116218924405813,7.60445065304684,Vincristine sulfate_1,1.25,1,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,12,10,10,0.0390625,0.0097655,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,WEHI-539_2,0,2,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,12,10,9,0.0390625,0.019531,NA,1,0.974890801382901,0.0251091986170994,0.974890801382901,0.0257559088479258,WEHI-539_2,0.019531,2,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,12,10,8,0.0390625,0.039062,NA,1,0.99,0.01,0.99,0.0101010101010101,WEHI-539_2,0.039062,2,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,12,10,7,0.0390625,0.078125,NA,1,0.99,0.01,0.99,0.0101010101010101,WEHI-539_2,0.078125,2,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
Vincristine sulfate_1,WEHI-539_2,12,10,6,0.0390625,0.15625,NA,1,0.99,0.01,0.99,0.0101010101010101,WEHI-539_2,0.15625,2,0.078125,1.25,0.019531,0.15625,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,10,10,0.625,0.15625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,A-485 from Berkley Gryder (NCI)_1,0,1,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,5,10,1.25,0.15625,NA,1,0.865543840456393,0.134456159543607,0.865543840456393,0.155342980053685,A-485 from Berkley Gryder (NCI)_1,1.25,1,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,4,10,2.5,0.15625,NA,1,0.707296320033872,0.292703679966128,0.707296320033872,0.413834586262389,A-485 from Berkley Gryder (NCI)_1,2.5,1,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,3,10,5,0.15625,NA,1,0.434101002632113,0.565898997367887,0.434101002632113,1.30361135757954,A-485 from Berkley Gryder (NCI)_1,5,1,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,2,10,10,0.15625,NA,1,0.323797529519465,0.676202470480535,0.323797529519465,2.08834969026496,A-485 from Berkley Gryder (NCI)_1,10,1,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,1,10,20,0.15625,NA,1,0.177376358745092,0.822623641254908,0.177376358745092,4.63772989295097,A-485 from Berkley Gryder (NCI)_1,20,1,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,10,10,0.625,0.15625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,S63845_2,0,2,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,10,5,0.625,0.3125,NA,1,0.82393590388826,0.17606409611174,0.82393590388826,0.21368664149829,S63845_2,0.3125,2,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,10,4,0.625,0.625,NA,1,0.779844242210111,0.220155757789889,0.779844242210111,0.282307345330855,S63845_2,0.625,2,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,10,3,0.625,1.25,NA,1,0.673247332386995,0.326752667613005,0.673247332386995,0.485338228455366,S63845_2,1.25,2,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,10,2,0.625,2.5,NA,1,0.599100476977529,0.400899523022471,0.599100476977529,0.669169093379819,S63845_2,2.5,2,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,S63845_2,13,10,1,0.625,5,NA,1,0.442484473171694,0.557515526828306,0.442484473171694,1.25996630533062,S63845_2,5,2,1.25,20,0.3125,5,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,Venetoclax (ABT-199)_2,14,10,10,0.625,0.0390625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,A-485 from Berkley Gryder (NCI)_1,0,1,1.25,20,0.078125,1.25,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,Venetoclax (ABT-199)_2,14,5,10,1.25,0.0390625,NA,1,0.93098985088341,0.06901014911659,0.93098985088341,0.0741255654410268,A-485 from Berkley Gryder (NCI)_1,1.25,1,1.25,20,0.078125,1.25,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,Venetoclax (ABT-199)_2,14,4,10,2.5,0.0390625,NA,1,0.674347190126075,0.325652809873925,0.674347190126075,0.482915647373042,A-485 from Berkley Gryder (NCI)_1,2.5,1,1.25,20,0.078125,1.25,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,Venetoclax (ABT-199)_2,14,3,10,5,0.0390625,NA,1,0.494094674294344,0.505905325705656,0.494094674294344,1.02390362014766,A-485 from Berkley Gryder (NCI)_1,5,1,1.25,20,0.078125,1.25,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,Venetoclax (ABT-199)_2,14,2,10,10,0.0390625,NA,1,0.299303192041409,0.700696807958591,0.299303192041409,2.34109366886288,A-485 from Berkley Gryder (NCI)_1,10,1,1.25,20,0.078125,1.25,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,Venetoclax (ABT-199)_2,14,1,10,20,0.0390625,NA,1,0.242646021678186,0.757353978321814,0.242646021678186,3.12122973656773,A-485 from Berkley Gryder (NCI)_1,20,1,1.25,20,0.078125,1.25,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,Venetoclax (ABT-199)_2,14,10,10,0.625,0.0390625,NA,1,0.9999,9.9999999999989e-05,0.9999,0.000100010001000089,Venetoclax (ABT-199)_2,0,2,1.25,20,0.078125,1.25,KG1_ASSAY_ID_9401
A-485 from Berkley Gryder (NCI)_1,Venetoclax (ABT-199)_2,14,10,7,0.625,0.078125,NA,1,0.651970569297258,0.348029430702742,0.651970569297258,0.533811566184458,Venetoclax (ABT-199)_2,0.078125,2,1.25,20,0.078125,1.25,KG1_ASSAY_ID_9401
